user_genome	reference_genome	skani_ani	skani_af	reference_taxonomy	other_related_references(genome_id,species_name,radius,ANI,AF)
UHM102.10840_R.bin.17	GCF_904063055.1	98.84	0.8992	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E paracarnis	GCF_013385825.1, s__Pseudomonas_E reactans, 95.0, 87.33, 0.543; GCF_003031675.1, s__Pseudomonas_E palleroniana, 95.0, 86.86, 0.527; GCF_000503215.1, s__Pseudomonas_E canadensis, 95.0, 87.27, 0.548; GCF_013386765.1, s__Pseudomonas_E yamanorum_A, 95.0, 86.44, 0.484; GCF_012935695.1, s__Pseudomonas_E sp012935695, 95.0, 85.25, 0.413; GCF_001269925.1, s__Pseudomonas_E sp001269925, 95.0, 87.54, 0.536; GCF_001952855.1, s__Pseudomonas_E sp001952855, 95.0, 86.38, 0.476; GCF_002979555.1, s__Pseudomonas_E sp002979555, 95.0, 86.44, 0.456; GCF_019139815.1, s__Pseudomonas_E asgharzadehiana, 95.0, 87.05, 0.52; GCF_007858275.1, s__Pseudomonas_E proteolytica, 95.0, 85.43, 0.41; GCF_005938045.2, s__Pseudomonas_E sp005938045, 95.0, 87.41, 0.563; GCF_009707325.1, s__Pseudomonas_E sp002263605, 95.0, 87.27, 0.544; GCF_013778505.1, s__Pseudomonas_E sivasensis, 95.0, 86.85, 0.508; GCF_001439735.1, s__Pseudomonas_E paralactis, 95.0, 90.79, 0.714; GCF_003852405.1, s__Pseudomonas_E sp003852405, 95.0, 87.41, 0.529; GCF_013385985.1, s__Pseudomonas_E sp013385985, 95.0, 87.48, 0.54; GCF_001708445.1, s__Pseudomonas_E fluorescens_AN, 95.0, 87.19, 0.537; GCF_002934065.1, s__Pseudomonas_E orientalis_A, 95.0, 87.88, 0.572; GCA_900591205.1, s__Pseudomonas_E sp900591205, 95.0, 87.38, 0.541; GCF_030816195.1, s__Pseudomonas_E sp030816195, 95.0, 87.8, 0.607; GCF_014230465.1, s__Pseudomonas_E cremoris, 95.0, 86.96, 0.516; GCF_900105675.1, s__Pseudomonas_E synxantha, 95.32, 89.79, 0.688; GCF_009659625.1, s__Pseudomonas_E haemolytica, 95.0, 89.69, 0.676; GCF_021166635.1, s__Pseudomonas_E petroselini, 95.0, 87.24, 0.532; GCF_022807995.1, s__Pseudomonas_E orientalis_B, 95.0, 87.62, 0.575; GCF_001870465.1, s__Pseudomonas_E extremorientalis, 95.0, 87.62, 0.557; GCF_001983175.1, s__Pseudomonas_E cedrina, 95.0, 86.67, 0.508; GCF_001439845.1, s__Pseudomonas_E lactis, 95.0, 94.96, 0.832; GCA_900580675.1, s__Pseudomonas_E sp900580675, 95.0, 87.03, 0.522; GCF_000612585.1, s__Pseudomonas_E sp000612585, 95.0, 87.57, 0.549; GCF_009866765.1, s__Pseudomonas_E sp009866765, 95.0, 87.19, 0.515; GCA_900583165.1, s__Pseudomonas_E sp900583165, 95.0, 86.36, 0.479; GCF_003851685.1, s__Pseudomonas_E sp003851685, 95.0, 87.68, 0.621; GCF_014268275.3, s__Pseudomonas_E tritici, 95.0, 87.15, 0.527; GCF_001439785.1, s__Pseudomonas_E poae, 95.0, 85.98, 0.443; GCF_016925675.1, s__Pseudomonas_E sp012985665, 95.0, 85.58, 0.41; GCF_030687575.1, s__Pseudomonas_E sp023148575, 95.0, 86.52, 0.497; GCF_004682045.1, s__Pseudomonas_E nabeulensis, 95.0, 86.95, 0.511; GCF_002563895.1, s__Pseudomonas_E lurida, 95.0, 87.4, 0.546; GCF_001439695.1, s__Pseudomonas_E veronii, 95.0, 87.52, 0.521; GCF_014268455.2, s__Pseudomonas_E shahriarae, 95.0, 85.78, 0.432; GCF_005863185.1, s__Pseudomonas_E edaphica, 95.0, 87.77, 0.503; GCF_001902145.1, s__Pseudomonas_E fluorescens_BV, 95.0, 94.51, 0.795; GCF_900624995.1, s__Pseudomonas_E antarctica, 95.0, 87.17, 0.507; GCF_018614655.1, s__Pseudomonas_E fluorescens_BX, 95.0, 84.96, 0.378; GCF_004682055.1, s__Pseudomonas_E kairouanensis, 95.0, 86.99, 0.508; GCF_019145205.1, s__Pseudomonas_E khavaziana, 95.0, 90.06, 0.697; GCF_009834565.1, s__Pseudomonas_E sp009834565, 95.0, 87.63, 0.56; GCF_024169765.1, s__Pseudomonas_E quebecensis, 95.0, 86.46, 0.488; GCF_014207255.1, s__Pseudomonas_E sp014207255, 95.0, 87.32, 0.535; GCA_016937595.1, s__Pseudomonas_E fulgida, 95.0, 87.56, 0.395; GCF_030687495.1, s__Pseudomonas_E sp000346755, 95.0, 87.45, 0.548; GCF_016937615.1, s__Pseudomonas_E lactucae, 95.0, 86.87, 0.497; GCF_029320995.1, s__Pseudomonas_E marginalis_D, 95.0, 86.94, 0.504; GCF_004519405.1, s__Pseudomonas_E sp004519405, 95.0, 86.66, 0.51; GCF_001647715.1, s__Pseudomonas_E antarctica_A, 95.0, 87.24, 0.565; GCF_019145355.1, s__Pseudomonas_E azadiae, 95.0, 86.82, 0.504; GCF_013386825.1, s__Pseudomonas_E sp013386825, 95.0, 86.44, 0.465; GCF_900215245.1, s__Pseudomonas_E fluorescens, 95.0, 87.17, 0.551; GCF_001439805.1, s__Pseudomonas_E trivialis, 95.0, 86.05, 0.442; GCF_002813445.1, s__Pseudomonas_E tolaasii, 95.0, 87.0, 0.523; GCF_003852315.1, s__Pseudomonas_E sp003014915, 95.0, 87.26, 0.551; GCF_000263715.2, s__Pseudomonas_E synxantha_A, 95.0, 90.12, 0.729; GCF_030147005.1, s__Pseudomonas_E sp030147005, 95.0, 87.69, 0.542; GCF_002837185.1, s__Pseudomonas_E fluorescens_AM, 95.0, 87.75, 0.572; GCF_024112395.1, s__Pseudomonas_E pergaminensis, 95.0, 87.79, 0.567; GCF_001983165.1, s__Pseudomonas_E gessardii, 95.0, 85.3, 0.41; GCF_002843605.1, s__Pseudomonas_E sp002843605, 95.0, 87.67, 0.531; GCF_900102035.1, s__Pseudomonas_E extremaustralis, 95.0, 86.89, 0.465; GCF_007858185.1, s__Pseudomonas_E grimontii, 95.0, 87.58, 0.532; GCF_012935715.1, s__Pseudomonas_E sp000242655, 95.0, 86.61, 0.473; GCF_001579805.1, s__Pseudomonas_E azotoformans_A, 95.0, 87.34, 0.528; GCF_007858285.1, s__Pseudomonas_E brenneri, 95.0, 85.74, 0.406; GCF_900105325.1, s__Pseudomonas_E marginalis, 95.0, 87.67, 0.548; GCF_900107155.1, s__Pseudomonas_E salomonii, 95.0, 87.6, 0.569; GCF_015461805.1, s__Pseudomonas_E pisciculturae, 95.0, 86.53, 0.49; GCF_012985465.1, s__Pseudomonas_E sp012985465, 95.0, 85.93, 0.448; GCF_900103345.1, s__Pseudomonas_E azotoformans, 95.0, 87.74, 0.572; GCF_002204795.1, s__Pseudomonas_E sp002204795, 95.0, 86.16, 0.46; GCF_014839385.1, s__Pseudomonas_E fluorescens_CB, 95.0, 87.2, 0.549; GCF_001702265.1, s__Pseudomonas_E aylmerensis, 95.0, 87.62, 0.556; GCF_007858255.1, s__Pseudomonas_E rhodesiae, 95.0, 86.47, 0.489; GCF_023242475.1, s__Pseudomonas_E sp023242475, 95.0, 87.89, 0.582; GCF_001050345.1, s__Pseudomonas_E fildesensis, 95.0, 87.36, 0.55; GCF_001870435.1, s__Pseudomonas_E costantinii, 95.0, 87.03, 0.526; GCF_003852235.1, s__Pseudomonas_E sp003852235, 95.0, 87.68, 0.575; GCF_002874965.1, s__Pseudomonas_E sp002874965, 95.0, 86.52, 0.487; GCF_015163715.1, s__Pseudomonas_E cyclaminis, 95.0, 86.83, 0.505; GCA_021606685.1, s__Pseudomonas_E syringae_R, 95.0, 87.18, 0.515; GCF_002022275.1, s__Pseudomonas_E fluorescens_AJ, 95.0, 87.13, 0.527; GCA_028869255.1, s__Pseudomonas_E poae_C, 95.0, 87.4, 0.549; GCF_013386585.1, s__Pseudomonas_E sp013386585, 95.0, 87.04, 0.54; GCF_009724245.1, s__Pseudomonas_E spelaei, 95.0, 85.19, 0.435; GCF_000730425.1, s__Pseudomonas_E fluorescens_X, 95.0, 85.05, 0.398; GCF_030687535.1, s__Pseudomonas_E sp014851685, 95.0, 87.17, 0.523; GCF_021390155.1, s__Pseudomonas_E sp021390155, 95.0, 86.93, 0.506; GCF_900105735.1, s__Pseudomonas_E yamanorum, 95.0, 86.31, 0.487; GCF_900111895.1, s__Pseudomonas_E simiae, 95.0, 87.4, 0.557; GCF_001439815.1, s__Pseudomonas_E orientalis, 95.0, 87.67, 0.57; GCF_009296165.1, s__Pseudomonas_E kitaguniensis, 95.0, 86.09, 0.438; GCA_900590885.1, s__Pseudomonas_E viridiflava_D, 95.0, 87.83, 0.552; GCF_001439685.1, s__Pseudomonas_E libanensis, 95.0, 90.02, 0.707
UHM102.10840_R.bin.18	GCF_900635455.1	99.33	0.7841	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Yersinia;s__Yersinia intermedia	GCA_002082245.2, s__Yersinia enterocolitica_E, 95.0, 93.54, 0.628
UHM102.10840_R.bin.19	GCF_000735435.1	99.31	0.9603	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella planticola	GCF_006711645.1, s__Klebsiella electrica, 95.0, 93.54, 0.703; GCF_014298075.1, s__Klebsiella sp003752615, 95.0, 88.55, 0.454; GCF_001598295.1, s__Klebsiella ornithinolytica, 95.0, 95.79, 0.866; GCF_004342285.1, s__Klebsiella sp004342285, 95.0, 89.65, 0.548
UHM102.10840_R.bin.2	GCF_014250685.1	98.97	0.9434	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Cetobacterium;s__Cetobacterium sp014250685	
UHM102.10840_R.bin.22	GCF_019243775.1	96.98	0.8334	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Morganella;s__Morganella morganii	GCA_019402645.1, s__Morganella morganii_D, 95.0, 92.11, 0.642; GCF_000633515.1, s__Morganella morganii_B, 95.0, 93.94, 0.763; GCF_003996855.1, s__Morganella morganii_C, 95.0, 91.83, 0.661; GCF_019242955.1, s__Morganella morganii_A, 95.0, 91.59, 0.724; GCA_015356505.1, s__Morganella morganii_E, 95.0, 95.28, 0.827
UHM102.10840_R.bin.23	GCF_000369485.1	97.12	0.838	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter dispersus	GCF_023702715.1, s__Acinetobacter sp023702715, 95.0, 90.71, 0.691; GCF_000400715.1, s__Acinetobacter sp000400715, 95.0, 91.51, 0.698; GCF_000367945.1, s__Acinetobacter proteolyticus, 95.0, 89.94, 0.676; GCF_014635545.1, s__Acinetobacter courvalinii, 95.0, 86.35, 0.522; GCF_000369805.1, s__Acinetobacter sp000369805, 95.0, 89.96, 0.712; GCF_014635885.1, s__Acinetobacter vivianii, 95.0, 86.87, 0.523; GCF_023702675.1, s__Acinetobacter sp011753255, 95.0, 91.59, 0.754; GCF_000413855.1, s__Acinetobacter gyllenbergii, 95.0, 89.0, 0.667; GCF_024582815.1, s__Acinetobacter sp000369645, 95.0, 87.13, 0.56; GCF_000413935.1, s__Acinetobacter colistiniresistens, 95.0, 87.56, 0.579; GCF_000369525.1, s__Acinetobacter sp000369525, 95.0, 93.05, 0.726; GCF_013072695.1, s__Acinetobacter sp013072695, 95.0, 90.64, 0.704; GCF_000369405.1, s__Acinetobacter sp000369405, 95.0, 90.71, 0.711
UHM102.10840_R.bin.24	GCF_904063055.1	99.07	0.9808	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E paracarnis	GCF_001439845.1, s__Pseudomonas_E lactis, 95.0, 95.74, 0.939; GCF_001902145.1, s__Pseudomonas_E fluorescens_BV, 95.0, 94.96, 0.888
UHM102.10840_R.bin.25	GCF_008364245.1	98.9	0.8388	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Serratia;s__Serratia nevei	GCF_027594825.1, s__Serratia_J liquefaciens_A, 95.0, 84.57, 0.406; GCF_009817885.1, s__Serratia_B rhizosphaerae, 95.0, 83.42, 0.312; GCF_000738675.1, s__Serratia nematodiphila, 96.8, 94.48, 0.758; GCF_021462285.1, s__Serratia_L entomophila, 95.0, 87.9, 0.561; GCF_029846115.1, s__Serratia marcescens_L, 96.11, 96.09, 0.776; GCF_000422085.1, s__Serratia_J liquefaciens, 95.0, 84.18, 0.414; GCA_901472405.1, s__Serratia_B rubidaea, 95.0, 83.65, 0.321; GCF_013337185.1, s__Serratia_J proteamaculans_D, 95.0, 84.03, 0.393; GCF_008830365.1, s__Serratia_J proteamaculans, 95.0, 84.12, 0.406; GCF_018336935.1, s__Serratia_J plymuthica_B, 95.0, 85.12, 0.41; GCF_008011855.1, s__Serratia bockelmannii, 95.51, 94.83, 0.755; GCF_003812745.1, s__Serratia sp003812745, 95.0, 95.53, 0.775; GCF_002220655.1, s__Serratia marcescens_K, 95.02, 95.75, 0.774; GCF_001642805.2, s__Serratia surfactantfaciens, 95.0, 94.04, 0.777; GCF_006715005.1, s__Serratia marcescens_J, 95.0, 96.1, 0.805; GCF_024160145.1, s__Serratia nevei_A, 95.0, 95.59, 0.738; GCF_017299535.1, s__Serratia marcescens, 95.58, 94.61, 0.745; GCF_001902635.1, s__Serratia marcescens_F, 95.0, 94.01, 0.703; GCF_900187015.1, s__Serratia_L ficaria, 95.0, 88.22, 0.56; GCF_001590925.1, s__Serratia_J plymuthica, 95.0, 84.64, 0.417; GCF_013375155.1, s__Serratia ureilytica, 95.0, 93.96, 0.768; GCF_003591175.1, s__Serratia_J inhibens, 95.0, 84.69, 0.406
UHM102.10840_R.bin.28	GCA_031277685.1	97.11	0.6823	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Sphingobacterium;s__Sphingobacterium sp031277685	GCF_002933815.1, s__Sphingobacterium sp002933815, 95.0, 85.56, 0.378; GCF_029542085.1, s__Sphingobacterium sp029542085, 95.0, 85.79, 0.366; GCF_003610355.1, s__Sphingobacterium detergens, 95.0, 85.75, 0.357; GCF_019969845.1, s__Sphingobacterium sp019969845, 95.0, 85.6, 0.388
UHM102.10840_R.bin.29	GCF_008364245.1	99.32	0.9944	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Serratia;s__Serratia nevei	
UHM102.10840_R.bin.3	GCF_002075345.1	98.79	0.875	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter;s__Citrobacter braakii	GCA_020099315.1, s__Citrobacter europaeus, 95.0, 93.38, 0.821; GCF_011064845.1, s__Citrobacter freundii, 95.0, 92.45, 0.768; GCF_002042885.1, s__Citrobacter portucalensis, 95.0, 92.17, 0.756
UHM102.10840_R.bin.30	GCF_000014805.1	96.64	0.8944	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Aeromonas;s__Aeromonas hydrophila	GCF_000820045.1, s__Aeromonas rivuli, 95.0, 84.54, 0.273; GCF_000764665.1, s__Aeromonas lacus, 95.0, 87.86, 0.517; GCF_019048265.1, s__Aeromonas veronii_A, 95.0, 88.13, 0.503; GCA_945957575.1, s__Aeromonas sp945957575, 95.0, 87.09, 0.492; GCF_000764655.1, s__Aeromonas aquatica, 95.0, 87.59, 0.5; GCF_001643305.1, s__Aeromonas salmonicida, 95.0, 88.45, 0.603; GCF_000819845.1, s__Aeromonas enteropelogenes, 95.0, 87.66, 0.501; GCF_000819785.1, s__Aeromonas caviae, 95.0, 88.92, 0.556; GCF_000819685.1, s__Aeromonas allosaccharophila, 95.0, 87.87, 0.501; GCF_000819725.1, s__Aeromonas australiensis, 95.0, 87.11, 0.468; GCF_900637545.1, s__Aeromonas encheleia, 95.0, 88.09, 0.547; GCF_000764645.1, s__Aeromonas finlandensis, 95.0, 87.86, 0.484; GCF_000820305.1, s__Aeromonas dhakensis, 95.0, 93.68, 0.842; GCF_010974825.1, s__Aeromonas rivipollensis, 95.0, 88.45, 0.538; GCF_000820225.1, s__Aeromonas veronii, 95.0, 87.91, 0.503; GCF_000819885.1, s__Aeromonas fluvialis, 95.0, 86.94, 0.477; GCF_000820025.1, s__Aeromonas popoffii, 95.0, 88.68, 0.586; GCF_000819745.1, s__Aeromonas bestiarum, 95.0, 90.2, 0.739; GCF_000820165.1, s__Aeromonas taiwanensis, 95.0, 88.57, 0.565; GCF_023093515.1, s__Aeromonas sp023093515, 95.0, 88.76, 0.557; GCF_000819985.1, s__Aeromonas media, 95.0, 88.41, 0.532; GCF_000388115.1, s__Aeromonas molluscorum, 95.0, 83.89, 0.228; GCF_000819765.1, s__Aeromonas bivalvium, 95.0, 86.4, 0.379; GCF_000819865.1, s__Aeromonas eucrenophila, 95.0, 87.66, 0.51; GCF_000819955.1, s__Aeromonas jandaei, 95.64, 88.06, 0.521; GCF_002812985.1, s__Aeromonas lusitana, 95.0, 87.47, 0.51; GCF_000820085.1, s__Aeromonas sanarellii, 95.0, 88.94, 0.578; GCF_000820145.1, s__Aeromonas sobria, 95.0, 86.99, 0.45; GCF_006243315.1, s__Aeromonas sobria_A, 95.0, 86.95, 0.432; GCF_000820185.1, s__Aeromonas tecta, 95.0, 86.98, 0.499; GCF_000820005.1, s__Aeromonas piscicola, 95.26, 89.48, 0.719
UHM102.10840_R.bin.31	GCF_001598795.1	98.17	0.9179	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Comamonas;s__Comamonas acidovorans	GCF_001571325.1, s__Comamonas tsuruhatensis, 95.0, 95.76, 0.836; GCF_001544075.1, s__Comamonas terrae, 95.0, 87.17, 0.172; GCA_031286585.1, s__Comamonas acidovorans_A, 95.33, 96.12, 0.803; GCF_029870285.1, s__Comamonas sp029870285, 95.0, 88.98, 0.34; GCA_031253795.1, s__Comamonas sp031253795, 95.0, 89.67, 0.435; GCF_903815225.1, s__Comamonas tsuruhatensis_A, 95.0, 91.17, 0.603
UHM102.10840_R.bin.33	GCF_904063055.1	98.78	0.9489	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E paracarnis	GCF_001902145.1, s__Pseudomonas_E fluorescens_BV, 95.0, 95.12, 0.915; GCF_001439845.1, s__Pseudomonas_E lactis, 95.0, 94.93, 0.907
UHM102.10840_R.bin.34	GCF_000797495.1	99.03	0.8384999999999999	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Robinsoniella;s__Robinsoniella peoriensis	
UHM102.10840_R.bin.35	GCF_002075345.1	98.73	0.8889	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter;s__Citrobacter braakii	GCF_004353845.1, s__Citrobacter arsenatis, 95.0, 93.58, 0.848; GCF_008373795.1, s__Citrobacter pasteurii, 95.0, 91.14, 0.794; GCA_020099315.1, s__Citrobacter europaeus, 95.0, 93.79, 0.796; GCF_024023655.1, s__Citrobacter meridianamericanus, 95.0, 92.74, 0.823; GCF_002042885.1, s__Citrobacter portucalensis, 95.0, 93.0, 0.825; GCF_003818115.1, s__Citrobacter youngae, 95.0, 91.39, 0.808; GCF_000759755.1, s__Citrobacter werkmanii, 95.0, 91.76, 0.821; GCF_011064845.1, s__Citrobacter freundii, 95.0, 93.05, 0.828; GCF_000155975.1, s__Citrobacter portucalensis_A, 95.0, 91.74, 0.8
UHM102.10840_R.bin.38	GCF_000368145.1	96.37	0.8371999999999999	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter guillouiae	
UHM102.10840_R.bin.4	GCF_003575975.1	96.25	0.8423999999999999	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Micrococcaceae;g__Galactobacter;s__Galactobacter valiniphilus	GCA_031277795.1, s__Galactobacter sp031277795, 95.0, 88.09, 0.571; GCA_022712075.1, s__Galactobacter sp022712075, 95.0, 91.38, 0.686
UHM102.10840_R.bin.7	GCF_002075345.1	98.27	0.8429000000000001	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter;s__Citrobacter braakii	GCF_000759755.1, s__Citrobacter werkmanii, 95.0, 90.39, 0.727; GCF_002042885.1, s__Citrobacter portucalensis, 95.0, 91.64, 0.729; GCF_000155975.1, s__Citrobacter portucalensis_A, 95.0, 90.4, 0.697; GCF_004684345.1, s__Citrobacter tructae, 95.0, 87.53, 0.618; GCF_030332225.1, s__Citrobacter sp030332225, 95.0, 87.21, 0.599; GCF_005281345.1, s__Citrobacter sp005281345, 95.0, 88.44, 0.62; GCA_020099315.1, s__Citrobacter europaeus, 95.0, 92.69, 0.781; GCF_003818115.1, s__Citrobacter youngae, 95.0, 89.33, 0.669; GCF_011064845.1, s__Citrobacter freundii, 95.0, 91.6, 0.759; GCF_018342065.1, s__Citrobacter sp018342065, 95.0, 87.89, 0.638; GCF_004353845.1, s__Citrobacter arsenatis, 95.0, 92.37, 0.779; GCF_024023655.1, s__Citrobacter meridianamericanus, 95.0, 90.99, 0.73; GCF_008373795.1, s__Citrobacter pasteurii, 95.0, 89.41, 0.655
UHM102.10840_R.bin.8	GCF_001654865.1	98.44	0.9656999999999999	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Buttiauxella;s__Buttiauxella noackiae	GCF_001654925.1, s__Buttiauxella brennerae, 95.0, 89.46, 0.721; GCF_003601925.1, s__Buttiauxella izardii, 95.0, 87.36, 0.586; GCF_003818135.1, s__Buttiauxella warmboldiae, 95.0, 86.03, 0.513; GCF_014189855.1, s__Buttiauxella sp014189855, 95.0, 86.75, 0.568; GCF_001654915.1, s__Buttiauxella ferragutiae, 95.0, 87.38, 0.599; GCF_001654835.1, s__Buttiauxella gaviniae, 95.0, 92.65, 0.847; GCF_006376615.1, s__Buttiauxella sp006376615, 95.0, 87.31, 0.626; GCF_902500225.1, s__Buttiauxella massiliensis, 95.0, 92.6, 0.861; GCF_000735355.1, s__Buttiauxella agrestis, 95.0, 88.06, 0.628
UHM102.10840_R.bin.9	GCF_016598535.1	98.75	0.9479000000000001	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Rhodococcus;s__Rhodococcus erythropolis_D	GCF_001552595.1, s__Rhodococcus erythropolis, 95.0, 94.31, 0.79; GCF_023221595.1, s__Rhodococcus qingshengii, 95.17, 94.18, 0.782; GCF_021025955.1, s__Rhodococcus qingshengii_B, 95.0, 93.72, 0.711
UHM102.35765_R.bin.11	GCF_000014805.1	97.01	0.8822	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Aeromonas;s__Aeromonas hydrophila	GCF_010974825.1, s__Aeromonas rivipollensis, 95.0, 88.26, 0.592; GCF_000819845.1, s__Aeromonas enteropelogenes, 95.0, 87.9, 0.56; GCF_019048265.1, s__Aeromonas veronii_A, 95.0, 87.5, 0.542; GCF_000388115.1, s__Aeromonas molluscorum, 95.0, 84.02, 0.291; GCA_945957575.1, s__Aeromonas sp945957575, 95.0, 88.37, 0.555; GCF_000819985.1, s__Aeromonas media, 95.0, 88.69, 0.59; GCF_000819685.1, s__Aeromonas allosaccharophila, 95.0, 87.97, 0.53; GCF_000820045.1, s__Aeromonas rivuli, 95.0, 84.03, 0.329; GCF_000820225.1, s__Aeromonas veronii, 95.0, 87.99, 0.559; GCF_000764665.1, s__Aeromonas lacus, 95.0, 88.26, 0.575; GCF_000819955.1, s__Aeromonas jandaei, 95.64, 88.22, 0.571; GCF_900637545.1, s__Aeromonas encheleia, 95.0, 87.49, 0.594; GCF_000819745.1, s__Aeromonas bestiarum, 95.0, 90.56, 0.779; GCF_000820165.1, s__Aeromonas taiwanensis, 95.0, 88.89, 0.624; GCF_000819865.1, s__Aeromonas eucrenophila, 95.0, 87.13, 0.566; GCF_000820085.1, s__Aeromonas sanarellii, 95.0, 89.34, 0.654; GCF_000819725.1, s__Aeromonas australiensis, 95.0, 87.64, 0.538; GCF_001643305.1, s__Aeromonas salmonicida, 95.0, 88.44, 0.651; GCF_000819785.1, s__Aeromonas caviae, 95.0, 89.11, 0.617; GCF_000820025.1, s__Aeromonas popoffii, 95.0, 88.77, 0.63; GCF_000820185.1, s__Aeromonas tecta, 95.0, 86.58, 0.541; GCF_002812985.1, s__Aeromonas lusitana, 95.0, 87.36, 0.571; GCF_000764645.1, s__Aeromonas finlandensis, 95.0, 87.95, 0.528; GCF_000819765.1, s__Aeromonas bivalvium, 95.0, 86.14, 0.443; GCF_023093515.1, s__Aeromonas sp023093515, 95.0, 88.41, 0.605; GCF_000820145.1, s__Aeromonas sobria, 95.0, 86.78, 0.497; GCF_000764655.1, s__Aeromonas aquatica, 95.0, 87.54, 0.562; GCF_000820005.1, s__Aeromonas piscicola, 95.26, 89.67, 0.759; GCF_006243315.1, s__Aeromonas sobria_A, 95.0, 86.53, 0.483; GCF_000820305.1, s__Aeromonas dhakensis, 95.0, 93.91, 0.845; GCF_000819885.1, s__Aeromonas fluvialis, 95.0, 87.73, 0.536
UHM102.35765_R.bin.12	GCF_001598795.1	97.83	0.8664000000000001	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Comamonas;s__Comamonas acidovorans	GCF_003013695.1, s__Pulveribacter suum, 95.0, 79.85, 0.159; GCF_014489595.1, s__Acidovorax_F monticola, 95.0, 81.15, 0.166; GCF_000429845.1, s__Comamonas composti, 95.0, 81.89, 0.199; GCF_000739875.1, s__Comamonas aquatica, 95.0, 81.4, 0.167; GCA_014637085.1, s__Comamonas phosphati, 95.0, 83.62, 0.256; GCF_001571325.1, s__Comamonas tsuruhatensis, 95.0, 95.32, 0.819; GCF_014076415.1, s__Comamonas testosteroni_F, 95.0, 81.34, 0.153; GCA_019236485.1, s__Comamonas sp019236485, 95.0, 84.72, 0.198; GCF_903815225.1, s__Comamonas tsuruhatensis_A, 95.0, 90.02, 0.662; GCA_031286585.1, s__Comamonas acidovorans_A, 95.33, 95.34, 0.801; GCF_001544075.1, s__Comamonas terrae, 95.0, 83.97, 0.266; GCF_029870285.1, s__Comamonas sp029870285, 95.0, 86.92, 0.451; GCA_031253795.1, s__Comamonas sp031253795, 95.0, 88.8, 0.64; GCA_003755025.1, s__Diaphorobacter nitroreducens, 95.0, 80.27, 0.174; GCA_002434305.1, s__Pulveribacter sp002434305, 95.0, 80.16, 0.159; GCF_000964545.1, s__Comamonas thiooxydans, 95.0, 80.82, 0.157; GCF_000739375.1, s__Comamonas testosteroni_B, 95.0, 81.04, 0.153
